word,count,auto_pronunciation,manual_pronunciation,status,notes
pishi-má,1,pishi-maa,,auto,
pishimá,1,pishimaa,,auto,
pistá,1,pistaa,,auto,
pit́her,1,pither,,auto,
piyárá,1,piyaaraa,,auto,
piyáro,1,piyaaro,,auto,
piyásál,1,piyaasaal,,auto,
Poŕahát,1,Poŕahaat,,auto,
Poŕámátalá,1,Poŕaamaatalaa,,auto,
pośp,1,poshp,,auto,
Postá,1,Postaa,,auto,
potakyupadiiká,1,potakyupadiikaa,,auto,
potaḿ,1,potam,,auto,
prabalapátakiikula,1,prabalapaatakiikula,,auto,
prábalye,1,praabalye,,auto,
prabhá,1,prabhaa,,auto,
PRABHÁT,1,PRABHaaT,,auto,
pracáre,1,prachaare,,auto,
Práciina,1,Praachiina,,auto,
práciiráviita,1,praachiiraaviita,,auto,
prácodayát,1,praachodayaat,,auto,
Prádurbháva,1,Praadurbhaava,,auto,
Prajiṋa-dhiipaka,1,Prajnyaa-dhiipaka,,auto,
Prakrśt́a,1,Prakrshta,,auto,
PRÁKRTA,1,PRaaKRTA,,auto,
Prákrta-descendant,1,Praakrta-deschendant,,auto,
Prákrta-speaking,1,Praakrta-speaking,,auto,
Prákrti,1,Praakrti,,auto,
prakśayet,1,prakshaayet,,auto,
pralayá,1,pralayaa,,auto,
Pramańa,1,Pramańa,,auto,
prań,1,prań,,auto,
PRAŃÁMA,1,PRAŃaaMA,,auto,
práńarasa,1,praańarasa,,auto,
PRAŃÁSHA,1,PRAŃaaSHA,,auto,
PRAŃAVA,1,PRAŃAVA,,auto,
Pránidhána,1,Praanidhaana,,auto,
práńii,1,praańii,,auto,
prapaiṋcadeha,1,prapaiṋchadeha,,auto,
práptavákya,1,praaptavaakya,,auto,
PRÁRAMBHIKA,1,PRaaRAMBHIKA,,auto,
prasád,1,prasaad,,auto,
prasáratá,1,prasaarataa,,auto,
prasravańa,1,prasravańa,,auto,
prátahkáliin,1,praatahkaaliin,,auto,
prátam,1,praatam,,auto,
prátarbhramańa,1,praatarbhramańa,,auto,
prátasya,1,praatasya,,auto,
prátát,1,praataat,,auto,
prátáya,1,praataaya,,auto,
prátena,1,praatena,,auto,
práter,1,praater,,auto,
pratihanyamán,1,pratihanyamaan,,auto,
pratiikśá,1,pratiikshaaa,,auto,
Pratikúlavedaniiyaḿ,1,Pratikoolavedaniiyam,,auto,
Pratisaḿvedanika,1,Pratisamvedanika,,auto,
PRATIŚTHÁ,1,PRATIŚTHaa,,auto,
PRATIŚT́HÁ,1,PRATIŚTHaa,,auto,
Pratyagatmá,1,Pratyagatmaa,,auto,
PRATYAGÁTMÁ,1,PRATYAGaaTMaa,,auto,
pratyagátmánamaekśa-da,1,pratyagaatmaanamaekshaa-da,,auto,
Pratyaiṋjanaḿstiśt́,1,Pratyaiṋjanamstisht,,auto,
Pratyaḿjanáḿstist́ha,1,Pratyamjanaamstistha,,auto,
Pratyauṋjanáḿstiśt́,1,Pratyauṋjanaamstisht,,auto,
pratyuśe,1,pratyushe,,auto,
práutiśt́,1,praautisht,,auto,
praveshilá,1,praveshilaa,,auto,
prayág,1,prayaag,,auto,
Práyashcitta,1,Praayashchitta,,auto,
prayatnatáh,1,prayatnataah,,auto,
Prthviináráyańa,1,Prthviinaaraayańa,,auto,
pudiná,1,pudinaa,,auto,
pujaniiyaḿ,1,pujaniiyam,,auto,
pújańiiyam,1,poojańiiyam,,auto,
puḿgaphalam,1,pumgaphalam,,auto,
PUNARNAVÁ,1,PUNARNAVaa,,auto,
puńyaká,1,puńyakaa,,auto,
Puńyaḿ,1,Puńyam,,auto,
puńyavána,1,puńyavaana,,auto,
puńyavánas,1,puńyavaanas,,auto,
Púravsarái,1,Pooravsaraai,,auto,
púrńagrás,1,poorńagraas,,auto,
púrnendus,1,poornendus,,auto,
PÚRŃIMÁ,1,PooRŃIMaa,,auto,
PURODHÁ,1,PURODHaa,,auto,
Pursuśottama,1,Pursushottama,,auto,
Puruśake,1,Purushake,,auto,
Puruśapur,1,Purushapur,,auto,
Puruśapura,1,Purushapura,,auto,
Puruśasúkta,1,Purushasookta,,auto,
Puruśasúktam,1,Purushasooktam,,auto,
púrvaka,1,poorvaka,,auto,
Púrvasthalii,1,Poorvasthalii,,auto,
púrve,1,poorve,,auto,
puśpala,1,pushpala,,auto,
puśpalatá,1,pushpalataa,,auto,
Pustakántaragatá,1,Pustakaantaragataa,,auto,
Rá-ma,1,Raa-ma,,auto,
ráá,1,raaaa,,auto,
RÁDHÁ,1,RaaDHaa,,auto,
Rádhábinod,1,Raadhaabinod,,auto,
RÁGA,1,RaaGA,,auto,
RÁGIŃII,1,RaaGIŃII,,auto,
Rágińiis,1,Raagińiis,,auto,
ráha,1,raaha,,auto,
ráhá,1,raahaa,,auto,
Ráhá,1,Raahaa,,auto,
rahilá,1,rahilaa,,auto,
Raiṋjana,1,Raiṋjana,,auto,
Ŕajá,1,Ŕajaa,,auto,
rájagarha,1,raajagarha,,auto,
rájaghar,1,raajaghar,,auto,
rájaghara,1,raajaghara,,auto,
rájagira,1,raajagira,,auto,
rájagiri,1,raajagiri,,auto,
rájár,1,raajaar,,auto,
rájárhát́,1,raajaarhaat,,auto,
rájás,1,raajaas,,auto,
rájasabhá,1,raajasabhaa,,auto,
rájasabhár,1,raajasabhaar,,auto,
rájasii,1,raajasii,,auto,
Rájghar,1,Raajghar,,auto,
rájgir,1,raajgir,,auto,
Rájovaḿshii,1,Raajovamshii,,auto,
Rájya,1,Raajya,,auto,
RÁJYA,1,RaaJYA,,auto,
Rákha,1,Raakha,,auto,
Rákhaállá,1,Raakhaaallaa,,auto,
Rákhahari,1,Raakhahari,,auto,
Rakśaśa,1,Rakshaasha,,auto,
Rakśekálii,1,Rakshaekaalii,,auto,
Rám's,1,Raam's,,auto,
ráma,1,raama,,auto,
Rámaeva,1,Raamaeva,,auto,
Ramaprasád,1,Ramaprasaad,,auto,
rámasya,1,raamasya,,auto,
rámáya,1,raamaaya,,auto,
Rámayańa,1,Raamayańa,,auto,
Rámbábur,1,Raambaabur,,auto,
rámdháná,1,raamdhaanaa,,auto,
Rámdhuna,1,Raamdhuna,,auto,
Rámeshvára,1,Raameshvaara,,auto,
Rámeshvarah',1,Raameshvarah',,auto,
Rámgáŕh,1,Raamgaaŕh,,auto,
Rámji,1,Raamji,,auto,
rámke,1,raamke,,auto,
Ramná,1,Ramnaa,,auto,
ráni,1,raani,,auto,
ráńii,1,raańii,,auto,
raodrabháva,1,raodrabhaava,,auto,
Ráŕhá,1,Raaŕhaa,,auto,
Ráŕho,1,Raaŕho,,auto,
Ráŕulii,1,Raaŕulii,,auto,
rás,1,raas,,auto,
rasá,1,rasaa,,auto,
Rása,1,Raasa,,auto,
rasál,1,rasaal,,auto,
raśála,1,rashaala,,auto,
Rásaliilá,1,Raasaliilaa,,auto,
rasamálái,1,rasamaalaai,,auto,
rasána,1,rasaana,,auto,
Rasaságara,1,Rasasaagara,,auto,
rásasamudra,1,raasasamudra,,auto,
rastá,1,rastaa,,auto,
Raśt́rakut's,1,Rashtrakut's,,auto,
Ratneshvá,1,Ratneshvaa,,auto,
ratrimána,1,ratrimaana,,auto,
rátrimáńa,1,raatrimaańa,,auto,
rauṋg,1,rauṋg,,auto,
raungrut́,1,raungrut,,auto,
Rávańaśya,1,Raavańashya,,auto,
Rávańsya,1,Raavańsya,,auto,
Rayá,1,Rayaa,,auto,
Ráya,1,Raaya,,auto,
Ráycaodhurii,1,Raaychaodhurii,,auto,
Reŕi,1,Reŕi,,auto,
REŔI,1,REŔI,,auto,
restorán,1,restoraan,,auto,
reśt́ureńt́,1,reshtureńt,,auto,
Riińá,1,Riińaa,,auto,
riksá,1,riksaa,,auto,
rikśa,1,rikshaa,,auto,
riŕi,1,riŕi,,auto,
rju-márga,1,rju-maarga,,auto,
rjutá,1,rjutaa,,auto,
Rkśa,1,Rkshaa,,auto,
Rńj,1,Rńj,,auto,
rrńj,1,rrńj,,auto,
Rśidevebhyo,1,Rshidevebhyo,,auto,
Rśikuńd́a,1,Rshikuńda,,auto,
Rśyashrnga,1,Rshyashrnga,,auto,
Rtá,1,Rtaa,,auto,
RÚPA,1,RooPA,,auto,
Rúpaháráyańa,1,Roopahaaraayańa,,auto,
RÚPATANMÁTRA,1,RooPATANMaaTRA,,auto,
rúpeńa,1,roopeńa,,auto,
RUT́I,1,RUTI,,auto,
sá-dhaná,1,saa-dhanaa,,auto,
sabáike,1,sabaaike,,auto,
Sábálak,1,Saabaalak,,auto,
Śabdha,1,Śabdha,,auto,
sabhásundara,1,sabhaasundara,,auto,
sábu,1,saabu,,auto,
sáda,1,saada,,auto,
Sadáharih,1,Sadaaharih,,auto,
śad́aungii,1,shadaungii,,auto,
śad́ayantra,1,shadayantra,,auto,
Sadbaoddha-Karańa-Káyastha-T́hakkur,1,Sadbaoddha-Karańa-Kaayastha-Thakkur,,auto,
Sádhaná-i,1,Saadhanaa-i,,auto,
Sádhanáin,1,Saadhanaain,,auto,
Sádhanár,1,Saadhanaar,,auto,
sádhanáuṋga,1,saadhanaauṋga,,auto,
sadhavá,1,sadhavaa,,auto,
sadhúnám,1,sadhoonaam,,auto,
Sadr-i-riyásat,1,Sadr-i-riyaasat,,auto,
ságara-páriyá,1,saagara-paariyaa,,auto,
Ságardviipa,1,Saagardviipa,,auto,
Saguńásthiti,1,Saguńaasthiti,,auto,
sahakára,1,sahakaara,,auto,
Saharśá,1,Saharshaa,,auto,
Sahasrapád,1,Sahasrapaad,,auto,
Sahasrarám,1,Sahasraraam,,auto,
Sahasraráma,1,Sahasraraama,,auto,
Sahasrashirśa,1,Sahasrashirsha,,auto,
Sáhebbándh,1,Saahebbaandh,,auto,
Sáhib,1,Saahib,,auto,
SÁHITYIKA,1,SaaHITYIKA,,auto,
Sahyádri,1,Sahyaadri,,auto,
Saiṋjay,1,Saiṋjay,,auto,
Saiṋjihánastu,1,Saiṋjihaanastu,,auto,
Sákadviip,1,Saakadviip,,auto,
Sákaldviip,1,Saakaldviip,,auto,
sákar,1,saakar,,auto,
Sákśii,1,Saakshaii,,auto,
Sáksiibhútaḿ,1,Saaksiibhootam,,auto,
salána,1,salaana,,auto,
SÁLEM,1,SaaLEM,,auto,
salitá,1,salitaa,,auto,
Sam-pra-dá,1,Sam-pra-daa,,auto,
SAMA-SAMÁJA,1,SAMA-SAMaaJA,,auto,
Samágamam,1,Samaagamam,,auto,
Sámagrika,1,Saamagrika,,auto,
Samájamitram,1,Samaajamitram,,auto,
Sámájik,1,Saamaajik,,auto,
samaḿ,1,samam,,auto,
Sámanta,1,Saamanta,,auto,
Sámantarája,1,Saamantaraaja,,auto,
Sámantarájá's,1,Saamantaraajaa's,,auto,
sámányá,1,saamaanyaa,,auto,
samarthitaḿ,1,samarthitam,,auto,
sámarthya,1,saamarthya,,auto,
Samatat́a,1,Samatata,,auto,
SAMBHÚTI,1,SAMBHooTI,,auto,
Saḿcukopántakále,1,Samchukopaantakaale,,auto,
SAḾGHA,1,SAḾGHA,,auto,
SAḾGIITA,1,SAḾGIITA,,auto,
saḿgr,1,samgr,,auto,
saḿgrah,1,samgrah,,auto,
SAḾGRAHA,1,SAḾGRAHA,,auto,
SAḾKALPA,1,SAḾKALPA,,auto,
saḿkhyá,1,samkhyaa,,auto,
SÁḾKHYA,1,SaaḾKHYA,,auto,
Saḿkránti,1,Samkraanti,,auto,
saḿpádak,1,sampaadak,,auto,
śámrájya,1,shaamraajya,,auto,
saḿskara,1,samskara,,auto,
saḿskará,1,samskaraa,,auto,
Samudrabándh,1,Samudrabaandh,,auto,
saḿvarddhan,1,samvarddhan,,auto,
saḿvarddhaná,1,samvarddhanaa,,auto,
saḿvid,1,samvid,,auto,
Samvidhánaḿ,1,Samvidhaanam,,auto,
sán,1,saan,,auto,
Sán-Kácin,1,Saan-Kaachin,,auto,
Sán-Kácins,1,Saan-Kaachins,,auto,
Sándhivigráhika,1,Saandhivigraahika,,auto,
sandhyábeláy,1,sandhyaabelaay,,auto,
sándic,1,saandic,,auto,
Sáńd́ilya,1,Saańdilya,,auto,
Sáńd́ilyas,1,Saańdilyas,,auto,
sánjh,1,saanjh,,auto,
sáṋkar,1,saaṋkar,,auto,
SANNYÁSA,1,SANNYaaSA,,auto,
SANNYÁSIN,1,SANNYaaSIN,,auto,
sánotta,1,saanotta,,auto,
sánottaráa,1,saanottaraaa,,auto,
Sántará,1,Saantaraa,,auto,
sántarágáchi,1,saantaraagaachi,,auto,
sántaráyá,1,saantaraayaa,,auto,
Santośii,1,Santoshii,,auto,
Saodámińii,1,Saodaamińii,,auto,
Saoráśtrii,1,Saoraashtrii,,auto,
sáphlii,1,saaphlii,,auto,
sapot́á,1,sapotaa,,auto,
Saptad́iuṋga,1,Saptadiuṋga,,auto,
saptaparńii,1,saptaparńii,,auto,
Sarái,1,Saraai,,auto,
saŕak,1,saŕak,,auto,
Saŕak,1,Saŕak,,auto,
sáráńa,1,saaraańa,,auto,
Sáranáth,1,Saaranaath,,auto,
Sáranganáth,1,Saaranganaath,,auto,
sarańii,1,sarańii,,auto,
sárártha,1,saaraartha,,auto,
Sáras,1,Saaras,,auto,
Sarashauṋká,1,Sarashauṋkaa,,auto,
Sarayúpáŕii,1,Sarayoopaaŕii,,auto,
sarbhájá,1,sarbhaajaa,,auto,
sardár,1,sardaar,,auto,
sariśá,1,sarishaa,,auto,
Sarkár,1,Sarkaar,,auto,
Sárnath,1,Saarnath,,auto,
SARPAGANDHÁ,1,SARPAGANDHaa,,auto,
Sarpalehaná,1,Sarpalehanaa,,auto,
sarpeńa,1,sarpeńa,,auto,
SARŚAP,1,SARŚAP,,auto,
sarvabodhantarátmá,1,sarvabodhantaraatmaa,,auto,
Sarvácintáparityágoniscinta,1,Sarvaachintaaparityaagonischinta,,auto,
sarvadyotanátmakah,1,sarvadyotanaatmakah,,auto,
sarvakála,1,sarvakaala,,auto,
Sarvát,1,Sarvaat,,auto,
sarvauṋgásana,1,sarvauṋgaasana,,auto,
sarvavarńaeh,1,sarvavarńaeh,,auto,
Sarvendriyágamay,1,Sarvendriyaagamay,,auto,
Sarvendriyaguńábh,1,Sarvendriyaguńaabh,,auto,
śasárám,1,shasaaraam,,auto,
Śaśt́hiitalá,1,Śashthiitalaa,,auto,
śát,1,shaat,,auto,
sátálu,1,saataalu,,auto,
Sátgáon,1,Saatgaaon,,auto,
sattvá,1,sattvaa,,auto,
Sattvá,1,Sattvaa,,auto,
satyaniśt́há,1,satyanishthaa,,auto,
savár,1,savaar,,auto,
savedá,1,savedaa,,auto,
sávitrii,1,saavitrii,,auto,
sehái,1,sehaai,,auto,
sekeńd́,1,sekeńd,,auto,
selái-cańd́iipát́h,1,selaai-chańdiipaath,,auto,
Seraikelá-Kharsoán,1,Seraikelaa-Kharsoaan,,auto,
Śet́erá,1,Śeteraa,,auto,
SEVÁ,1,SEVaa,,auto,
sevamána,1,sevamaana,,auto,
Shá,1,Shaa,,auto,
Shabdaguńánupátii,1,Shabdaguńaanupaatii,,auto,
SHAEVÁCÁRA,1,SHAEVaaCaaRA,,auto,
sháfar,1,shaafar,,auto,
sháh,1,shaah,,auto,
sháhii,1,shaahii,,auto,
Shákhá,1,Shaakhaa,,auto,
Shákhámrga,1,Shaakhaamrga,,auto,
shákhar,1,shaakhar,,auto,
SHÁL,1,SHaaL,,auto,
shaláh,1,shalaah,,auto,
shaláh-i,1,shalaah-i,,auto,
shaláh-parámarsha,1,shalaah-paraamarsha,,auto,
Shaláká,1,Shalaakaa,,auto,
SHÁLAM,1,SHaaLAM,,auto,
shálama,1,shaalama,,auto,
shaláparámarsha,1,shalaaparaamarsha,,auto,
Shálibahan,1,Shaalibahan,,auto,
Shálibáhan,1,Shaalibaahan,,auto,
Shálikhá,1,Shaalikhaa,,auto,
SHAMBHÚLIUṊGA,1,SHAMBHooLIUṊGA,,auto,
Shambhúshivánanda,1,Shambhooshivaananda,,auto,
shaḿkar,1,shamkar,,auto,
shaḿkara,1,shamkara,,auto,
Shaḿkarácarya,1,Shamkaraacharya,,auto,
shaḿkhuli,1,shamkhuli,,auto,
shaḿkhulii,1,shamkhulii,,auto,
Shańigraha,1,Shańigraha,,auto,
SHÁṊKÁLU,1,SHaaṊKaaLU,,auto,
Shánkáris,1,Shaankaaris,,auto,
shánsa,1,shaansa,,auto,
shántátmani,1,shaantaatmani,,auto,
shántiḿ,1,shaantim,,auto,
shariiphá,1,shariiphaa,,auto,
sháriirik,1,shaariirik,,auto,
Sháriirika,1,Shaariirika,,auto,
Sharkará,1,Sharkaraa,,auto,
Sharkarákanda,1,Sharkaraakanda,,auto,
shásan,1,shaasan,,auto,
Shatadalavásinii,1,Shatadalavaasinii,,auto,
Shatadhá,1,Shatadhaa,,auto,
shataḿ,1,shatam,,auto,
shatruńám,1,shatruńaam,,auto,
Shauḿkarvarmá,1,Shaumkarvarmaa,,auto,
shauṋkara,1,shauṋkara,,auto,
shayána,1,shayaana,,auto,
shayáte,1,shayaate,,auto,
shiikśa,1,shiikshaa,,auto,
Shiitaládevii,1,Shiitalaadevii,,auto,
shikkábáb,1,shikkaabaab,,auto,
shikśa,1,shikshaa,,auto,
Shikśá,1,Shikshaaa,,auto,
Shilahat́,1,Shilahat,,auto,
shilpana-kriyá,1,shilpana-kriyaa,,auto,
Shishupála,1,Shishupaala,,auto,
SHIVABHÁVA,1,SHIVABHaaVA,,auto,
Shivabháviinii,1,Shivabhaaviinii,,auto,
Shivaliuṋga,1,Shivaliuṋga,,auto,
Shiváyana,1,Shivaayana,,auto,
shiyákul,1,shiyaakul,,auto,
Shmashán-ándhár,1,Shmashaan-aandhaar,,auto,
Shmashánkálii,1,Shmashaankaalii,,auto,
Shokarahitá,1,Shokarahitaa,,auto,
shokárta,1,shokaarta,,auto,
Shońa,1,Shońa,,auto,
shośań,1,shoshań,,auto,
Shośańa,1,Shoshańa,,auto,
SHRÁDDHA,1,SHRaaDDHA,,auto,
shráddhah,1,shraaddhah,,auto,
Shráddhe,1,Shraaddhe,,auto,
Shrávána,1,Shraavaana,,auto,
shreśt́hastattadevetaro,1,shreshthastattadevetaro,,auto,
Shriijiṋána,1,Shriijnyaaana,,auto,
Shriikrśńacandram,1,Shriikrshńachandram,,auto,
shriilatá,1,shriilataa,,auto,
shriilekhá,1,shriilekhaa,,auto,
Shriinivásdiiyá,1,Shriinivaasdiiyaa,,auto,
Shriinivásdviipa,1,Shriinivaasdviipa,,auto,
Shriipaiṋcamii,1,Shriipaiṋchamii,,auto,
Shriirámpur,1,Shriiraampur,,auto,
shriśáh,1,shrishaah,,auto,
Shuddhaḿ,1,Shuddham,,auto,
shukreńa,1,shukreńa,,auto,
Shúktam,1,Shooktam,,auto,
shuńechilam,1,shuńechilam,,auto,
shunt́,1,shunt,,auto,
Shunt́,1,Shunt,,auto,
shuńt́,1,shuńt,,auto,
shunt́i,1,shunti,,auto,
shuńt́i-like,1,shuńti-like,,auto,
SHÚNYA,1,SHooNYA,,auto,
Shúnyát,1,Shoonyaat,,auto,
Shúnyavádin,1,Shoonyavaadin,,auto,
Shúnyavádináḿ,1,Shoonyavaadinaam,,auto,
Shúnye,1,Shoonye,,auto,
shuśumná,1,shushumnaa,,auto,
Shyámdesh,1,Shyaamdesh,,auto,
Siháŕsol,1,Sihaaŕsol,,auto,
siḿhaváhu,1,simhavaahu,,auto,
Siḿmuńd́á,1,Simmuńdaa,,auto,
Sirájganj,1,Siraajganj,,auto,
Sitái,1,Sitaai,,auto,
sit́ibás,1,sitibaas,,auto,
siunáŕá,1,siunaaŕaa,,auto,
Smárta,1,Smaarta,,auto,
Smártta,1,Smaartta,,auto,
Smrtáyo,1,Smrtaayo,,auto,
SNÁNA,1,SNaaNA,,auto,
śńya,1,shńya,,auto,
soámii,1,soaamii,,auto,
sodála,1,sodaala,,auto,
Sohsarái,1,Sohsaraai,,auto,
Soná,1,Sonaa,,auto,
sońá,1,sońaa,,auto,
Sońárgáno,1,Sońaargaano,,auto,
sońvarśá,1,sońvarshaa,,auto,
Sophiyásarái,1,Sophiyaasaraai,,auto,
spaśt́atah,1,spashtatah,,auto,
spaśt́atahi,1,spashtatahi,,auto,
sphat́ika,1,sphatika,,auto,
Sriśt́irahasya,1,Srishtirahasya,,auto,
srjámyahaḿ,1,srjaamyaham,,auto,
Stán,1,Staan,,auto,
st́ap,1,stap,,auto,
Staravinyás,1,Staravinyaas,,auto,
st́eshan,1,steshan,,auto,
śt́eshan,1,shteshan,,auto,
Sthána,1,Sthaana,,auto,
Sthánam,1,Sthaanam,,auto,
Striyáḿ,1,Striyaam,,auto,
SUBHÁŚITA,1,SUBHaaŚITA,,auto,
Sucáru,1,Suchaaru,,auto,
sudhárasam,1,sudhaarasam,,auto,
sudhására,1,sudhaasaara,,auto,
SUDURÁCÁRA,1,SUDURaaCaaRA,,auto,
sudurácariis,1,suduraachariis,,auto,
Suhásarainjitádharam,1,Suhaasarainjitaadharam,,auto,
Súkśma,1,Sookshama,,auto,
sulekhá,1,sulekhaa,,auto,
sumása,1,sumaasa,,auto,
Surá,1,Suraa,,auto,
suráhii,1,suraahii,,auto,
Surajagaŕá,1,Surajagaŕaa,,auto,
surására,1,suraasaara,,auto,
Súrya's,1,Soorya's,,auto,
súryakumŕo,1,sooryakumŕo,,auto,
súryamukhi,1,sooryamukhi,,auto,
Suryasiddhánta,1,Suryasiddhaanta,,auto,
susamá,1,susamaa,,auto,
suśumná-márga,1,sushumnaa-maarga,,auto,
sutá,1,sutaa,,auto,
Sutanut́i,1,Sutanuti,,auto,
SÚTRA,1,SooTRA,,auto,
Sútras,1,Sootras,,auto,
Suvarńarehká,1,Suvarńarehkaa,,auto,
suvarńavarśa,1,suvarńavarsha,,auto,
svabhávártha,1,svabhaavaartha,,auto,
Svádhisthána,1,Svaadhisthaana,,auto,
Svádhiśt́hana,1,Svaadhishthana,,auto,
SVÁDHYÁYA,1,SVaaDHYaaYA,,auto,
sváha,1,svaaha,,auto,
Svajáta,1,Svajaata,,auto,
SVAJÁTIIYA,1,SVAJaaTIIYA,,auto,
Svajátiya,1,Svajaatiya,,auto,
svarńanakulakathá,1,svarńanakulakathaa,,auto,
SVARÚPA,1,SVARooPA,,auto,
Svásthyásanas,1,Svaasthyaasanas,,auto,
svátu,1,svaatu,,auto,
SVAYAMBHÚLIUṊGA,1,SVAYAMBHooLIUṊGA,,auto,
syánsurá,1,syaansuraa,,auto,
tábij,1,taabij,,auto,
tádana,1,taadana,,auto,
taddhitártha,1,taddhitaartha,,auto,
tadyacchecchántátmani,1,tadyacchecchaantaatmani,,auto,
t́ai,1,tai,,auto,
t́ak-t́ak-t́ak,1,tak-tak-tak,,auto,
táká,1,taakaa,,auto,
t́ákápaysá,1,taakaapaysaa,,auto,
takśaka,1,takshaaka,,auto,
T́ál,1,Taal,,auto,
Tálamákháná,1,Taalamaakhaanaa,,auto,
táldáḿrá,1,taaldaamraa,,auto,
T́alii,1,Talii,,auto,
táliká,1,taalikaa,,auto,
tálmákháná,1,taalmaakhaanaa,,auto,
tálsháns,1,taalshaans,,auto,
Támákhun,1,Taamaakhun,,auto,
támar,1,taamar,,auto,
támasii,1,taamasii,,auto,
támásik,1,taamaasik,,auto,
támbula,1,taambula,,auto,
Támbula,1,Taambula,,auto,
tamekaḿ,1,tamekam,,auto,
támra,1,taamra,,auto,
t́ámras,1,taamras,,auto,
táḿte,1,taamte,,auto,
tánbá,1,taanbaa,,auto,
t́ángá,1,taangaa,,auto,
TANMÁTRATATTVA,1,TANMaaTRATATTVA,,auto,
tánḿste,1,taanmste,,auto,
tántric,1,taantric,,auto,
tapasvinivása,1,tapasvinivaasa,,auto,
Táŕá,1,Taaŕaa,,auto,
tarań,1,tarań,,auto,
tarańii,1,tarańii,,auto,
tarańńapashyat,1,tarańńapashyat,,auto,
táŕáno,1,taaŕaano,,auto,
Tárápiit́ha,1,Taaraapiitha,,auto,
táŕi,1,taaŕi,,auto,
Táŕi,1,Taaŕi,,auto,
Tasyábhidyánát,1,Tasyaabhidyaanaat,,auto,
Tat́a,1,Tata,,auto,
tat́asthá,1,tatasthaa,,auto,
tatpurśa,1,tatpursha,,auto,
táuṋgávála,1,taauṋgaavaala,,auto,
Tayorvirodho'yamupádhih,1,Tayorvirodho'yamupaadhih,,auto,
t́egrá,1,tegraa,,auto,
T́egŕi,1,Tegŕi,,auto,
t́egrii,1,tegrii,,auto,
T́egŕii,1,Tegŕii,,auto,
tejasviitá,1,tejasviitaa,,auto,
T́ekŕi,1,Tekŕi,,auto,
tellákucá,1,tellaakuchaa,,auto,
T́eḿŕei,1,Temŕei,,auto,
tenáhaḿ,1,tenaaham,,auto,
tenntaŕi,1,tenntaŕi,,auto,
tentuŕ,1,tentuŕ,,auto,
teoŕá,1,teoŕaa,,auto,
tepáyá,1,tepaayaa,,auto,
Tepáyá,1,Tepaayaa,,auto,
terachá,1,terachaa,,auto,
Terapanthá,1,Terapanthaa,,auto,
terechá,1,terechaa,,auto,
teuṋgá,1,teuṋgaa,,auto,
teuṋgás,1,teuṋgaas,,auto,
Tevahagá,1,Tevahagaa,,auto,
Tewárii,1,Tewaarii,,auto,
t́háini,1,thaaini,,auto,
thákuni,1,thaakuni,,auto,
T́hakur's,1,Thakur's,,auto,
thálá,1,thaalaa,,auto,
THÁNÁ,1,THaaNaa,,auto,
thánakuni,1,thaanakuni,,auto,
t́hánam,1,thaanam,,auto,
t́háni-e,1,thaani-e,,auto,
Thániishvar,1,Thaaniishvar,,auto,
Thánisvara's,1,Thaanisvara's,,auto,
t́hant́han,1,thanthan,,auto,
Tháru,1,Thaaru,,auto,
Thárus,1,Thaarus,,auto,
t́hekche,1,thekche,,auto,
t́hekla,1,thekla,,auto,
t́hesát́hesi,1,thesaathesi,,auto,
thinyá,1,thinyaa,,auto,
T́hinyá,1,Thinyaa,,auto,
t́hiyá,1,thiyaa,,auto,
t́hunt́o,1,thunto,,auto,
t́ikit́,1,tikit,,auto,
tincukiyá,1,tinchukiyaa,,auto,
Tinkál,1,Tinkaal,,auto,
tinsukiyá,1,tinsukiyaa,,auto,
tint́i,1,tinti,,auto,
tinttaŕii,1,tinttaŕii,,auto,
tinttiŕii,1,tinttiŕii,,auto,
tirachá,1,tirachaa,,auto,
Tirucirápallii,1,Tiruchiraapallii,,auto,
titá,1,titaa,,auto,
Tomáder,1,Tomaader,,auto,
T́oppo,1,Toppo,,auto,
Torá,1,Toraa,,auto,
tośak,1,toshak,,auto,
t́ot́ká,1,totkaa,,auto,
traeḿ,1,traem,,auto,
trán,1,traan,,auto,
triguńá,1,triguńaa,,auto,
triguńii,1,triguńii,,auto,
Trihotriiyabhúmi,1,Trihotriiyabhoomi,,auto,
trikáladarshii,1,trikaaladarshii,,auto,
trikut́is,1,trikutis,,auto,
trilokii-I-nátha,1,trilokii-I-naatha,,auto,
Tripurásura's,1,Tripuraasura's,,auto,
trishirásiija,1,trishiraasiija,,auto,
Trńá,1,Trńaa,,auto,
tryáhasparsha,1,tryaahasparsha,,auto,
t́ukt́uke,1,tuktuke,,auto,
tumháre,1,tumhaare,,auto,
tumhárii,1,tumhaarii,,auto,
Tuphángainj,1,Tuphaangainj,,auto,
tvará,1,tvaraa,,auto,
tyaiṋ,1,tyaiṋ,,auto,
uájhá,1,uaajhaa,,auto,
uájhjháya,1,uaajhjhaaya,,auto,
Úcca,1,ooccha,,auto,
Ucchavása,1,Ucchavaasa,,auto,
ucchiśt́,1,ucchisht,,auto,
udár,1,udaar,,auto,
Ud́d́iisha,1,Uddiisha,,auto,
Udgáta,1,Udgaata,,auto,
udghośa,1,udghosha,,auto,
Úd́ha,1,oodha,,auto,
udhár,1,udhaar,,auto,
ud́umbar,1,udumbar,,auto,
Úh,1,ooh,,auto,
úha,1,ooha,,auto,
